,lon,lat,properties
27102,-74.005462,40.676905,yellow-16
27103,-74.005462,40.676905,yellow-16
27104,-74.005462,40.676905,yellow-16
27105,-74.005462,40.676905,yellow-16
27106,-74.005462,40.676905,yellow-16
27107,-74.005462,40.676905,yellow-16
27108,-74.005462,40.676905,yellow-16
27109,-74.006368,40.677159,yellow-16
27110,-74.006491,40.677194,yellow-16
27111,-74.006462,40.677254,yellow-16
27112,-74.006312,40.677559,yellow-16
27113,-74.006293,40.677599,yellow-16
27114,-74.006166,40.677831,yellow-16
27115,-74.005931,40.678316,yellow-16
27116,-74.005882,40.678421,yellow-16
27117,-74.005861,40.678464,yellow-16
27118,-74.006154,40.678509,yellow-16
27119,-74.006219,40.678452,yellow-16
27120,-74.006733,40.678001,yellow-16
27121,-74.006797,40.677945,yellow-16
27122,-74.006854,40.677896,yellow-16
27123,-74.007471,40.677365,yellow-16
27124,-74.007471,40.677365,yellow-16
27125,-74.007471,40.677365,yellow-16
27126,-74.007471,40.677365,yellow-16
27127,-74.006854,40.677896,yellow-16
27128,-74.006797,40.677945,yellow-16
27129,-74.006727,40.677897,yellow-16
27130,-74.006392,40.677667,yellow-16
27131,-74.006375,40.677655,yellow-16
27132,-74.006293,40.677599,yellow-16
27133,-74.006166,40.677831,yellow-16
27134,-74.005931,40.678316,yellow-16
27135,-74.005882,40.678421,yellow-16
27136,-74.005861,40.678464,yellow-16
27137,-74.005831,40.678526,yellow-16
27138,-74.005645,40.678909,yellow-16
27139,-74.005615,40.678969,yellow-16
27140,-74.005578,40.679044,yellow-16
27141,-74.005552,40.679099,yellow-16
27142,-74.005521,40.679161,yellow-16
27143,-74.005245,40.679716,yellow-16
27144,-74.005222,40.679762,yellow-16
27145,-74.00464,40.679607,yellow-16
27146,-74.00456,40.679585,yellow-16
27147,-74.004419,40.679548,yellow-16
27148,-74.003755,40.678795,yellow-16
27149,-74.003552,40.678572,yellow-16
27150,-74.003216,40.67813,yellow-16
27151,-74.003087,40.677963,yellow-16
27152,-74.002773,40.677615,yellow-16
27153,-74.002626,40.677441,yellow-16
27154,-74.002486,40.677277,yellow-16
27155,-74.002456,40.677236,yellow-16
27156,-74.002329,40.677061,yellow-16
27157,-74.002238,40.676935,yellow-16
27158,-74.002062,40.676692,yellow-16
27159,-74.001676,40.676105,yellow-16
27160,-74.001605,40.676023,yellow-16
27161,-74.001367,40.675802,yellow-16
27162,-74.001404,40.675674,yellow-16
27163,-74.001446,40.675584,yellow-16
27164,-74.001582,40.675433,yellow-16
27165,-74.001724,40.675139,yellow-16
27166,-74.002014,40.674562,yellow-16
27167,-74.002049,40.674492,yellow-16
27168,-74.00207,40.674447,yellow-16
27169,-74.002316,40.673932,yellow-16
27170,-74.0023,40.673816,yellow-16
27171,-74.002573,40.673251,yellow-16
27172,-74.002608,40.673179,yellow-16
27173,-74.002633,40.673123,yellow-16
27174,-74.002875,40.672581,yellow-16
27175,-74.003183,40.67195,yellow-16
27176,-74.003232,40.67185,yellow-16
27177,-74.003272,40.671767,yellow-16
27178,-74.003795,40.670709,yellow-16
27179,-74.003837,40.670617,yellow-16
27180,-74.004144,40.669951,yellow-16
27181,-74.004267,40.669692,yellow-16
27182,-74.004267,40.669692,yellow-16
27183,-74.004267,40.669692,yellow-16
27184,-74.004267,40.669692,yellow-16
27185,-74.004267,40.669692,yellow-16
27186,-74.004144,40.669951,yellow-16
27187,-74.003837,40.670617,yellow-16
27188,-74.003795,40.670709,yellow-16
27189,-74.003272,40.671767,yellow-16
27190,-74.003232,40.67185,yellow-16
27191,-74.003128,40.671821,yellow-16
27192,-74.001339,40.671321,yellow-16
27193,-74.001216,40.67131,yellow-16
